ID,LKS92-E,LKS92-N
18144,443534.1061000023,260865.2800999992
18145,443534.1061000023,254865.2800999992
18146,443534.1061000023,252865.2800999992
18147,443534.1061000023,246865.2800999992
18148,442534.1061000023,358865.2800999992
18149,442534.1061000023,357865.2800999992
18150,442534.1061000023,355865.2800999992
18151,442534.1061000023,354865.2800999992
18152,442534.1061000023,353865.2800999992
18153,442534.1061000023,350865.2800999992
18154,442534.1061000023,346865.2800999992
18155,442534.1061000023,345865.2800999992
18156,442534.1061000023,344865.2800999992
18157,442534.1061000023,342865.2800999992
18158,442534.1061000023,337865.2800999992
18159,442534.1061000023,336865.2800999992
18160,442534.1061000023,335865.2800999992
18161,442534.1061000023,334865.2800999992
18162,442534.1061000023,333865.2800999992
18163,442534.1061000023,330865.2800999992
18164,442534.1061000023,329865.2800999992
18165,442534.1061000023,323865.2800999992
18166,442534.1061000023,322865.2800999992
18167,442534.1061000023,320865.2800999992
18168,442534.1061000023,319865.2800999992
18169,442534.1061000023,316865.2800999992
18170,442534.1061000023,309865.2800999992
18171,442534.1061000023,306865.2800999992
18172,442534.1061000023,305865.2800999992
18173,442534.1061000023,304865.2800999992
18174,442534.1061000023,303865.2800999992
18175,442534.1061000023,300865.2800999992
18176,442534.1061000023,294865.2800999992
18177,442534.1061000023,292865.2800999992
18178,442534.1061000023,280865.2800999992
18179,442534.1061000023,270865.2800999992
18180,442534.1061000023,268865.2800999992
18181,442534.1061000023,264865.2800999992
18182,442534.1061000023,257865.2800999992
18183,442534.1061000023,255865.2800999992
18184,442534.1061000023,254865.2800999992
18185,442534.1061000023,244865.2800999992
18186,441534.1061000023,359865.2800999992
18187,441534.1061000023,358865.2800999992
18188,441534.1061000023,357865.2800999992
18189,441534.1061000023,350865.2800999992
18190,441534.1061000023,343865.2800999992
18191,441534.1061000023,341865.2800999992
18192,441534.1061000023,338865.2800999992
18193,441534.1061000023,337865.2800999992
18194,441534.1061000023,335865.2800999992
18195,441534.1061000023,334865.2800999992
18196,441534.1061000023,331865.2800999992
18197,441534.1061000023,321865.2800999992
18198,441534.1061000023,318865.2800999992
18199,441534.1061000023,317865.2800999992
18200,441534.1061000023,311865.2800999992
18201,441534.1061000023,306865.2800999992
18202,441534.1061000023,305865.2800999992
18203,441534.1061000023,295865.2800999992
18204,441534.1061000023,288865.2800999992
18205,441534.1061000023,285865.2800999992
18206,441534.1061000023,280865.2800999992
18207,441534.1061000023,273865.2800999992
18208,441534.1061000023,270865.2800999992
18209,441534.1061000023,269865.2800999992
18210,441534.1061000023,268865.2800999992
18211,441534.1061000023,266865.2800999992
18212,441534.1061000023,260865.2800999992
18213,441534.1061000023,257865.2800999992
18214,441534.1061000023,253865.2800999992
18215,441534.1061000023,250865.2800999992
18216,441534.1061000023,248865.2800999992
18217,440534.1061000023,359865.2800999992
18218,440534.1061000023,358865.2800999992
18219,440534.1061000023,357865.2800999992
18220,440534.1061000023,356865.2800999992
18221,440534.1061000023,355865.2800999992
18222,440534.1061000023,354865.2800999992
18223,440534.1061000023,353865.2800999992
18224,440534.1061000023,351865.2800999992
18225,440534.1061000023,350865.2800999992
18226,440534.1061000023,349865.2800999992
18227,440534.1061000023,348865.2800999992
18228,440534.1061000023,344865.2800999992
18229,440534.1061000023,343865.2800999992
18230,440534.1061000023,341865.2800999992
18231,440534.1061000023,340865.2800999992
18232,440534.1061000023,339865.2800999992
18233,440534.1061000023,338865.2800999992
18234,440534.1061000023,337865.2800999992
18235,440534.1061000023,336865.2800999992
18236,440534.1061000023,318865.2800999992
18237,440534.1061000023,314865.2800999992
18238,440534.1061000023,311865.2800999992
18239,440534.1061000023,285865.2800999992
18240,440534.1061000023,282865.2800999992
18241,440534.1061000023,275865.2800999992
18242,440534.1061000023,271865.2800999992
18243,440534.1061000023,270865.2800999992
18244,440534.1061000023,269865.2800999992
18245,440534.1061000023,268865.2800999992
18246,440534.1061000023,267865.2800999992
18247,440534.1061000023,264865.2800999992
18248,440534.1061000023,261865.2800999992
18249,440534.1061000023,254865.2800999992
18250,440534.1061000023,253865.2800999992
18251,440534.1061000023,250865.2800999992
18252,440534.1061000023,248865.2800999992
18253,440534.1061000023,242865.2800999992
18254,439534.1061000023,361865.2800999992
18255,439534.1061000023,358865.2800999992
18256,439534.1061000023,357865.2800999992
18257,439534.1061000023,356865.2800999992
18258,439534.1061000023,355865.2800999992
18259,439534.1061000023,354865.2800999992
18260,439534.1061000023,353865.2800999992
18261,439534.1061000023,352865.2800999992
18262,439534.1061000023,350865.2800999992
18263,439534.1061000023,349865.2800999992
18264,439534.1061000023,348865.2800999992
18265,439534.1061000023,347865.2800999992
18266,439534.1061000023,343865.2800999992
18267,439534.1061000023,342865.2800999992
18268,439534.1061000023,341865.2800999992
18269,439534.1061000023,340865.2800999992
18270,439534.1061000023,339865.2800999992
18271,439534.1061000023,338865.2800999992
18272,439534.1061000023,337865.2800999992
18273,439534.1061000023,336865.2800999992
18274,439534.1061000023,330865.2800999992
18275,439534.1061000023,329865.2800999992
18276,439534.1061000023,325865.2800999992
18277,439534.1061000023,317865.2800999992
18278,439534.1061000023,315865.2800999992
18279,439534.1061000023,313865.2800999992
18280,439534.1061000023,311865.2800999992
18281,439534.1061000023,307865.2800999992
18282,439534.1061000023,304865.2800999992
18283,439534.1061000023,303865.2800999992
18284,439534.1061000023,297865.2800999992
18285,439534.1061000023,284865.2800999992
18286,439534.1061000023,282865.2800999992
18287,439534.1061000023,277865.2800999992
18288,439534.1061000023,275865.2800999992
18289,439534.1061000023,274865.2800999992
18290,439534.1061000023,273865.2800999992
18291,439534.1061000023,272865.2800999992
18292,439534.1061000023,271865.2800999992
18293,439534.1061000023,269865.2800999992
18294,439534.1061000023,267865.2800999992
18295,439534.1061000023,261865.2800999992
18296,439534.1061000023,255865.2800999992
18297,439534.1061000023,244865.2800999992
18298,438534.1061000023,361865.2800999992
18299,438534.1061000023,359865.2800999992
18300,438534.1061000023,358865.2800999992
18301,438534.1061000023,357865.2800999992
18302,438534.1061000023,356865.2800999992
18303,438534.1061000023,355865.2800999992
18304,438534.1061000023,354865.2800999992
18305,438534.1061000023,352865.2800999992
18306,438534.1061000023,351865.2800999992
18307,438534.1061000023,350865.2800999992
18308,438534.1061000023,349865.2800999992
18309,438534.1061000023,348865.2800999992
18310,438534.1061000023,343865.2800999992
18311,438534.1061000023,342865.2800999992
18312,438534.1061000023,341865.2800999992
18313,438534.1061000023,340865.2800999992
18314,438534.1061000023,339865.2800999992
18315,438534.1061000023,338865.2800999992
18316,438534.1061000023,336865.2800999992
18317,438534.1061000023,335865.2800999992
18318,438534.1061000023,333865.2800999992
18319,438534.1061000023,332865.2800999992
18320,438534.1061000023,330865.2800999992
18321,438534.1061000023,323865.2800999992
18322,438534.1061000023,322865.2800999992
18323,438534.1061000023,313865.2800999992
18324,438534.1061000023,309865.2800999992
18325,438534.1061000023,306865.2800999992
18326,438534.1061000023,305865.2800999992
18327,438534.1061000023,301865.2800999992
18328,438534.1061000023,294865.2800999992
18329,438534.1061000023,293865.2800999992
18330,438534.1061000023,282865.2800999992
18331,438534.1061000023,279865.2800999992
18332,438534.1061000023,278865.2800999992
18333,438534.1061000023,275865.2800999992
18334,438534.1061000023,274865.2800999992
18335,438534.1061000023,271865.2800999992
18336,438534.1061000023,270865.2800999992
18337,438534.1061000023,263865.2800999992
18338,438534.1061000023,261865.2800999992
18339,438534.1061000023,260865.2800999992
18340,438534.1061000023,257865.2800999992
18341,438534.1061000023,256865.2800999992
18342,438534.1061000023,255865.2800999992
18343,438534.1061000023,254865.2800999992
18344,438534.1061000023,252865.2800999992
18345,438534.1061000023,251865.2800999992
18346,437534.1061000023,362865.2800999992
18347,437534.1061000023,361865.2800999992
18348,437534.1061000023,360865.2800999992
18349,437534.1061000023,356865.2800999992
18350,437534.1061000023,355865.2800999992
18351,437534.1061000023,354865.2800999992
18352,437534.1061000023,353865.2800999992
18353,437534.1061000023,352865.2800999992
18354,437534.1061000023,351865.2800999992
18355,437534.1061000023,350865.2800999992
18356,437534.1061000023,349865.2800999992
18357,437534.1061000023,348865.2800999992
18358,437534.1061000023,346865.2800999992
18359,437534.1061000023,342865.2800999992
18360,437534.1061000023,341865.2800999992
18361,437534.1061000023,340865.2800999992
18362,437534.1061000023,339865.2800999992
18363,437534.1061000023,337865.2800999992
18364,437534.1061000023,336865.2800999992
18365,437534.1061000023,335865.2800999992
18366,437534.1061000023,334865.2800999992
18367,437534.1061000023,333865.2800999992
18368,437534.1061000023,331865.2800999992
18369,437534.1061000023,330865.2800999992
18370,437534.1061000023,318865.2800999992
18371,437534.1061000023,317865.2800999992
18372,437534.1061000023,305865.2800999992
18373,437534.1061000023,300865.2800999992
18374,437534.1061000023,295865.2800999992
18375,437534.1061000023,278865.2800999992
18376,437534.1061000023,275865.2800999992
18377,437534.1061000023,274865.2800999992
18378,437534.1061000023,273865.2800999992
18379,437534.1061000023,270865.2800999992
18380,437534.1061000023,256865.2800999992
18381,437534.1061000023,254865.2800999992
18382,437534.1061000023,253865.2800999992
18383,437534.1061000023,251865.2800999992
18384,436534.1061000023,362865.2800999992
18385,436534.1061000023,359865.2800999992
18386,436534.1061000023,358865.2800999992
18387,436534.1061000023,357865.2800999992
18388,436534.1061000023,356865.2800999992
18389,436534.1061000023,355865.2800999992
18390,436534.1061000023,354865.2800999992
18391,436534.1061000023,353865.2800999992
18392,436534.1061000023,352865.2800999992
18393,436534.1061000023,351865.2800999992
18394,436534.1061000023,350865.2800999992
18395,436534.1061000023,349865.2800999992
18396,436534.1061000023,348865.2800999992
18397,436534.1061000023,346865.2800999992
18398,436534.1061000023,345865.2800999992
18399,436534.1061000023,344865.2800999992
18400,436534.1061000023,343865.2800999992
18401,436534.1061000023,342865.2800999992
18402,436534.1061000023,341865.2800999992
18403,436534.1061000023,340865.2800999992
18404,436534.1061000023,339865.2800999992
18405,436534.1061000023,338865.2800999992
18406,436534.1061000023,336865.2800999992
18407,436534.1061000023,334865.2800999992
18408,436534.1061000023,322865.2800999992
18409,436534.1061000023,320865.2800999992
18410,436534.1061000023,319865.2800999992
18411,436534.1061000023,299865.2800999992
18412,436534.1061000023,297865.2800999992
18413,436534.1061000023,295865.2800999992
18414,436534.1061000023,285865.2800999992
18415,436534.1061000023,279865.2800999992
18416,436534.1061000023,273865.2800999992
18417,436534.1061000023,272865.2800999992
18418,436534.1061000023,271865.2800999992
18419,436534.1061000023,270865.2800999992
18420,436534.1061000023,269865.2800999992
18421,436534.1061000023,263865.2800999992
18422,436534.1061000023,259865.2800999992
18423,436534.1061000023,252865.2800999992
18424,435534.1061000023,361865.2800999992
18425,435534.1061000023,360865.2800999992
18426,435534.1061000023,359865.2800999992
18427,435534.1061000023,358865.2800999992
18428,435534.1061000023,357865.2800999992
18429,435534.1061000023,356865.2800999992
18430,435534.1061000023,355865.2800999992
18431,435534.1061000023,354865.2800999992
18432,435534.1061000023,353865.2800999992
18433,435534.1061000023,352865.2800999992
18434,435534.1061000023,351865.2800999992
18435,435534.1061000023,350865.2800999992
18436,435534.1061000023,349865.2800999992
18437,435534.1061000023,344865.2800999992
18438,435534.1061000023,342865.2800999992
18439,435534.1061000023,341865.2800999992
18440,435534.1061000023,340865.2800999992
18441,435534.1061000023,337865.2800999992
18442,435534.1061000023,336865.2800999992
18443,435534.1061000023,333865.2800999992
18444,435534.1061000023,331865.2800999992
18445,435534.1061000023,329865.2800999992
18446,435534.1061000023,328865.2800999992
18447,435534.1061000023,327865.2800999992
18448,435534.1061000023,322865.2800999992
18449,435534.1061000023,315865.2800999992
18450,435534.1061000023,309865.2800999992
18451,435534.1061000023,300865.2800999992
18452,435534.1061000023,297865.2800999992
18453,435534.1061000023,296865.2800999992
18454,435534.1061000023,277865.2800999992
18455,435534.1061000023,272865.2800999992
18456,435534.1061000023,269865.2800999992
18457,435534.1061000023,268865.2800999992
18458,435534.1061000023,263865.2800999992
18459,435534.1061000023,257865.2800999992
18460,435534.1061000023,255865.2800999992
18461,434534.1061000023,364865.2800999992
18462,434534.1061000023,363865.2800999992
18463,434534.1061000023,362865.2800999992
18464,434534.1061000023,360865.2800999992
18465,434534.1061000023,359865.2800999992
18466,434534.1061000023,358865.2800999992
18467,434534.1061000023,357865.2800999992
18468,434534.1061000023,356865.2800999992
18469,434534.1061000023,355865.2800999992
18470,434534.1061000023,354865.2800999992
18471,434534.1061000023,353865.2800999992
18472,434534.1061000023,352865.2800999992
18473,434534.1061000023,351865.2800999992
18474,434534.1061000023,350865.2800999992
18475,434534.1061000023,349865.2800999992
18476,434534.1061000023,347865.2800999992
18477,434534.1061000023,346865.2800999992
18478,434534.1061000023,345865.2800999992
18479,434534.1061000023,344865.2800999992
18480,434534.1061000023,337865.2800999992
18481,434534.1061000023,336865.2800999992
18482,434534.1061000023,335865.2800999992
18483,434534.1061000023,334865.2800999992
18484,434534.1061000023,332865.2800999992
18485,434534.1061000023,330865.2800999992
18486,434534.1061000023,329865.2800999992
18487,434534.1061000023,328865.2800999992
18488,434534.1061000023,325865.2800999992
18489,434534.1061000023,315865.2800999992
18490,434534.1061000023,313865.2800999992
18491,434534.1061000023,300865.2800999992
18492,434534.1061000023,298865.2800999992
18493,434534.1061000023,296865.2800999992
18494,434534.1061000023,291865.2800999992
18495,434534.1061000023,290865.2800999992
18496,434534.1061000023,287865.2800999992
18497,434534.1061000023,269865.2800999992
18498,434534.1061000023,265865.2800999992
18499,434534.1061000023,264865.2800999992
18500,434534.1061000023,263865.2800999992
18501,434534.1061000023,260865.2800999992
18502,434534.1061000023,259865.2800999992
18503,434534.1061000023,257865.2800999992
18504,434534.1061000023,252865.2800999992
18505,433534.1061000023,367865.2800999992
18506,433534.1061000023,366865.2800999992
18507,433534.1061000023,365865.2800999992
18508,433534.1061000023,364865.2800999992
18509,433534.1061000023,363865.2800999992
18510,433534.1061000023,362865.2800999992
18511,433534.1061000023,361865.2800999992
18512,433534.1061000023,359865.2800999992
18513,433534.1061000023,358865.2800999992
18514,433534.1061000023,354865.2800999992
18515,433534.1061000023,352865.2800999992
18516,433534.1061000023,351865.2800999992
18517,433534.1061000023,350865.2800999992
18518,433534.1061000023,349865.2800999992
18519,433534.1061000023,348865.2800999992
18520,433534.1061000023,328865.2800999992
18521,433534.1061000023,314865.2800999992
18522,433534.1061000023,313865.2800999992
18523,433534.1061000023,310865.2800999992
18524,433534.1061000023,309865.2800999992
18525,433534.1061000023,308865.2800999992
18526,433534.1061000023,303865.2800999992
18527,433534.1061000023,299865.2800999992
18528,433534.1061000023,298865.2800999992
18529,433534.1061000023,297865.2800999992
18530,433534.1061000023,294865.2800999992
18531,433534.1061000023,293865.2800999992
18532,433534.1061000023,292865.2800999992
18533,433534.1061000023,288865.2800999992
18534,433534.1061000023,285865.2800999992
18535,433534.1061000023,281865.2800999992
18536,433534.1061000023,276865.2800999992
18537,433534.1061000023,273865.2800999992
18538,433534.1061000023,271865.2800999992
18539,433534.1061000023,270865.2800999992
18540,433534.1061000023,269865.2800999992
18541,433534.1061000023,268865.2800999992
18542,433534.1061000023,267865.2800999992
18543,433534.1061000023,262865.2800999992
18544,433534.1061000023,257865.2800999992
18545,433534.1061000023,252865.2800999992
18546,432534.1061000023,367865.2800999992
18547,432534.1061000023,366865.2800999992
18548,432534.1061000023,365865.2800999992
18549,432534.1061000023,364865.2800999992
18550,432534.1061000023,361865.2800999992
18551,432534.1061000023,360865.2800999992
18552,432534.1061000023,358865.2800999992
18553,432534.1061000023,354865.2800999992
18554,432534.1061000023,353865.2800999992
18555,432534.1061000023,351865.2800999992
18556,432534.1061000023,350865.2800999992
18557,432534.1061000023,347865.2800999992
18558,432534.1061000023,328865.2800999992
18559,432534.1061000023,327865.2800999992
18560,432534.1061000023,326865.2800999992
18561,432534.1061000023,325865.2800999992
18562,432534.1061000023,320865.2800999992
18563,432534.1061000023,314865.2800999992
18564,432534.1061000023,309865.2800999992
18565,432534.1061000023,294865.2800999992
18566,432534.1061000023,291865.2800999992
18567,432534.1061000023,289865.2800999992
18568,432534.1061000023,287865.2800999992
18569,432534.1061000023,281865.2800999992
18570,432534.1061000023,277865.2800999992
18571,432534.1061000023,274865.2800999992
18572,432534.1061000023,269865.2800999992
18573,432534.1061000023,268865.2800999992
18574,432534.1061000023,267865.2800999992
18575,432534.1061000023,252865.2800999992
18576,431534.1061000023,370865.2800999992
18577,431534.1061000023,369865.2800999992
18578,431534.1061000023,368865.2800999992
18579,431534.1061000023,367865.2800999992
18580,431534.1061000023,366865.2800999992
18581,431534.1061000023,364865.2800999992
18582,431534.1061000023,363865.2800999992
18583,431534.1061000023,359865.2800999992
18584,431534.1061000023,357865.2800999992
18585,431534.1061000023,355865.2800999992
18586,431534.1061000023,353865.2800999992
18587,431534.1061000023,352865.2800999992
18588,431534.1061000023,339865.2800999992
18589,431534.1061000023,332865.2800999992
18590,431534.1061000023,331865.2800999992
18591,431534.1061000023,326865.2800999992
18592,431534.1061000023,321865.2800999992
18593,431534.1061000023,319865.2800999992
18594,431534.1061000023,313865.2800999992
18595,431534.1061000023,310865.2800999992
18596,431534.1061000023,299865.2800999992
18597,431534.1061000023,295865.2800999992
18598,431534.1061000023,294865.2800999992
18599,431534.1061000023,293865.2800999992
18600,431534.1061000023,281865.2800999992
18601,431534.1061000023,275865.2800999992
18602,431534.1061000023,272865.2800999992
18603,431534.1061000023,271865.2800999992
18604,431534.1061000023,270865.2800999992
18605,431534.1061000023,268865.2800999992
18606,431534.1061000023,267865.2800999992
18607,431534.1061000023,261865.2800999992
18608,431534.1061000023,253865.2800999992
18609,430534.1061000023,371865.2800999992
18610,430534.1061000023,370865.2800999992
18611,430534.1061000023,369865.2800999992
18612,430534.1061000023,368865.2800999992
18613,430534.1061000023,367865.2800999992
18614,430534.1061000023,366865.2800999992
18615,430534.1061000023,365865.2800999992
18616,430534.1061000023,363865.2800999992
18617,430534.1061000023,359865.2800999992
18618,430534.1061000023,357865.2800999992
18619,430534.1061000023,356865.2800999992
18620,430534.1061000023,355865.2800999992
18621,430534.1061000023,353865.2800999992
18622,430534.1061000023,352865.2800999992
18623,430534.1061000023,344865.2800999992
18624,430534.1061000023,343865.2800999992
18625,430534.1061000023,342865.2800999992
18626,430534.1061000023,332865.2800999992
18627,430534.1061000023,330865.2800999992
18628,430534.1061000023,326865.2800999992
18629,430534.1061000023,320865.2800999992
18630,430534.1061000023,318865.2800999992
18631,430534.1061000023,312865.2800999992
18632,430534.1061000023,308865.2800999992
18633,430534.1061000023,299865.2800999992
18634,430534.1061000023,292865.2800999992
18635,430534.1061000023,291865.2800999992
18636,430534.1061000023,289865.2800999992
18637,430534.1061000023,288865.2800999992
18638,430534.1061000023,285865.2800999992
18639,430534.1061000023,283865.2800999992
18640,430534.1061000023,282865.2800999992
18641,430534.1061000023,277865.2800999992
18642,430534.1061000023,269865.2800999992
18643,430534.1061000023,268865.2800999992
18644,430534.1061000023,267865.2800999992
18645,430534.1061000023,264865.2800999992
18646,430534.1061000023,260865.2800999992
18647,430534.1061000023,249865.2800999992
18648,429534.1061000023,371865.2800999992
18649,429534.1061000023,369865.2800999992
18650,429534.1061000023,368865.2800999992
18651,429534.1061000023,364865.2800999992
18652,429534.1061000023,363865.2800999992
18653,429534.1061000023,362865.2800999992
18654,429534.1061000023,361865.2800999992
18655,429534.1061000023,359865.2800999992
18656,429534.1061000023,358865.2800999992
18657,429534.1061000023,357865.2800999992
18658,429534.1061000023,356865.2800999992
18659,429534.1061000023,354865.2800999992
18660,429534.1061000023,352865.2800999992
18661,429534.1061000023,345865.2800999992
18662,429534.1061000023,344865.2800999992
18663,429534.1061000023,339865.2800999992
18664,429534.1061000023,335865.2800999992
18665,429534.1061000023,334865.2800999992
18666,429534.1061000023,328865.2800999992
18667,429534.1061000023,327865.2800999992
18668,429534.1061000023,326865.2800999992
18669,429534.1061000023,325865.2800999992
18670,429534.1061000023,324865.2800999992
18671,429534.1061000023,321865.2800999992
18672,429534.1061000023,319865.2800999992
18673,429534.1061000023,318865.2800999992
18674,429534.1061000023,317865.2800999992
18675,429534.1061000023,312865.2800999992
18676,429534.1061000023,304865.2800999992
18677,429534.1061000023,298865.2800999992
18678,429534.1061000023,293865.2800999992
18679,429534.1061000023,292865.2800999992
18680,429534.1061000023,283865.2800999992
18681,429534.1061000023,280865.2800999992
18682,429534.1061000023,276865.2800999992
18683,429534.1061000023,272865.2800999992
18684,429534.1061000023,271865.2800999992
18685,429534.1061000023,269865.2800999992
18686,429534.1061000023,268865.2800999992
18687,429534.1061000023,258865.2800999992
18688,429534.1061000023,257865.2800999992
18689,429534.1061000023,256865.2800999992
18690,429534.1061000023,255865.2800999992
18691,429534.1061000023,247865.2800999992
18692,428534.1061000023,371865.2800999992
18693,428534.1061000023,370865.2800999992
18694,428534.1061000023,369865.2800999992
18695,428534.1061000023,368865.2800999992
18696,428534.1061000023,367865.2800999992
18697,428534.1061000023,366865.2800999992
18698,428534.1061000023,364865.2800999992
18699,428534.1061000023,362865.2800999992
18700,428534.1061000023,361865.2800999992
18701,428534.1061000023,359865.2800999992
18702,428534.1061000023,356865.2800999992
18703,428534.1061000023,353865.2800999992
18704,428534.1061000023,350865.2800999992
18705,428534.1061000023,344865.2800999992
18706,428534.1061000023,343865.2800999992
18707,428534.1061000023,341865.2800999992
18708,428534.1061000023,340865.2800999992
18709,428534.1061000023,337865.2800999992
18710,428534.1061000023,336865.2800999992
18711,428534.1061000023,335865.2800999992
18712,428534.1061000023,334865.2800999992
18713,428534.1061000023,333865.2800999992
18714,428534.1061000023,332865.2800999992
18715,428534.1061000023,331865.2800999992
18716,428534.1061000023,329865.2800999992
18717,428534.1061000023,303865.2800999992
18718,428534.1061000023,299865.2800999992
18719,428534.1061000023,298865.2800999992
18720,428534.1061000023,297865.2800999992
18721,428534.1061000023,296865.2800999992
18722,428534.1061000023,295865.2800999992
18723,428534.1061000023,292865.2800999992
18724,428534.1061000023,286865.2800999992
18725,428534.1061000023,281865.2800999992
18726,428534.1061000023,280865.2800999992
18727,428534.1061000023,279865.2800999992
18728,428534.1061000023,277865.2800999992
18729,428534.1061000023,266865.2800999992
18730,428534.1061000023,265865.2800999992
18731,428534.1061000023,264865.2800999992
18732,428534.1061000023,257865.2800999992
18733,428534.1061000023,250865.2800999992
18734,428534.1061000023,249865.2800999992
18735,428534.1061000023,247865.2800999992
18736,427534.1061000023,372865.2800999992
18737,427534.1061000023,371865.2800999992
18738,427534.1061000023,370865.2800999992
18739,427534.1061000023,368865.2800999992
18740,427534.1061000023,364865.2800999992
18741,427534.1061000023,361865.2800999992
18742,427534.1061000023,359865.2800999992
18743,427534.1061000023,357865.2800999992
18744,427534.1061000023,355865.2800999992
18745,427534.1061000023,352865.2800999992
18746,427534.1061000023,342865.2800999992
18747,427534.1061000023,340865.2800999992
18748,427534.1061000023,339865.2800999992
18749,427534.1061000023,337865.2800999992
18750,427534.1061000023,334865.2800999992
18751,427534.1061000023,333865.2800999992
18752,427534.1061000023,332865.2800999992
18753,427534.1061000023,331865.2800999992
18754,427534.1061000023,328865.2800999992
18755,427534.1061000023,326865.2800999992
18756,427534.1061000023,322865.2800999992
18757,427534.1061000023,321865.2800999992
18758,427534.1061000023,316865.2800999992
18759,427534.1061000023,315865.2800999992
18760,427534.1061000023,312865.2800999992
18761,427534.1061000023,302865.2800999992
18762,427534.1061000023,286865.2800999992
18763,427534.1061000023,283865.2800999992
18764,427534.1061000023,282865.2800999992
18765,427534.1061000023,281865.2800999992
18766,427534.1061000023,280865.2800999992
18767,427534.1061000023,268865.2800999992
18768,427534.1061000023,267865.2800999992
18769,427534.1061000023,266865.2800999992
18770,427534.1061000023,264865.2800999992
18771,427534.1061000023,258865.2800999992
18772,427534.1061000023,255865.2800999992
18773,427534.1061000023,254865.2800999992
18774,427534.1061000023,250865.2800999992
18775,427534.1061000023,249865.2800999992
18776,426534.1061000023,372865.2800999992
18777,426534.1061000023,371865.2800999992
18778,426534.1061000023,369865.2800999992
18779,426534.1061000023,368865.2800999992
18780,426534.1061000023,367865.2800999992
18781,426534.1061000023,366865.2800999992
18782,426534.1061000023,365865.2800999992
18783,426534.1061000023,364865.2800999992
18784,426534.1061000023,360865.2800999992
18785,426534.1061000023,356865.2800999992
18786,426534.1061000023,349865.2800999992
18787,426534.1061000023,343865.2800999992
18788,426534.1061000023,342865.2800999992
18789,426534.1061000023,338865.2800999992
18790,426534.1061000023,335865.2800999992
18791,426534.1061000023,329865.2800999992
18792,426534.1061000023,328865.2800999992
18793,426534.1061000023,325865.2800999992
18794,426534.1061000023,324865.2800999992
18795,426534.1061000023,323865.2800999992
18796,426534.1061000023,319865.2800999992
18797,426534.1061000023,317865.2800999992
18798,426534.1061000023,315865.2800999992
18799,426534.1061000023,311865.2800999992
18800,426534.1061000023,303865.2800999992
18801,426534.1061000023,302865.2800999992
18802,426534.1061000023,300865.2800999992
18803,426534.1061000023,296865.2800999992
18804,426534.1061000023,290865.2800999992
18805,426534.1061000023,289865.2800999992
18806,426534.1061000023,286865.2800999992
18807,426534.1061000023,282865.2800999992
18808,426534.1061000023,281865.2800999992
18809,426534.1061000023,276865.2800999992
18810,426534.1061000023,272865.2800999992
18811,426534.1061000023,268865.2800999992
18812,426534.1061000023,254865.2800999992
18813,426534.1061000023,251865.2800999992
18814,426534.1061000023,250865.2800999992
18815,425534.1061000023,372865.2800999992
18816,425534.1061000023,370865.2800999992
18817,425534.1061000023,367865.2800999992
18818,425534.1061000023,366865.2800999992
18819,425534.1061000023,365865.2800999992
18820,425534.1061000023,364865.2800999992
18821,425534.1061000023,361865.2800999992
18822,425534.1061000023,355865.2800999992
18823,425534.1061000023,354865.2800999992
18824,425534.1061000023,337865.2800999992
18825,425534.1061000023,336865.2800999992
18826,425534.1061000023,335865.2800999992
18827,425534.1061000023,328865.2800999992
18828,425534.1061000023,325865.2800999992
18829,425534.1061000023,324865.2800999992
18830,425534.1061000023,320865.2800999992
18831,425534.1061000023,318865.2800999992
18832,425534.1061000023,312865.2800999992
18833,425534.1061000023,311865.2800999992
18834,425534.1061000023,307865.2800999992
18835,425534.1061000023,303865.2800999992
18836,425534.1061000023,298865.2800999992
18837,425534.1061000023,295865.2800999992
18838,425534.1061000023,294865.2800999992
18839,425534.1061000023,289865.2800999992
18840,425534.1061000023,287865.2800999992
18841,425534.1061000023,285865.2800999992
18842,425534.1061000023,284865.2800999992
18843,425534.1061000023,283865.2800999992
18844,425534.1061000023,277865.2800999992
18845,425534.1061000023,274865.2800999992
18846,425534.1061000023,272865.2800999992
18847,425534.1061000023,268865.2800999992
18848,425534.1061000023,267865.2800999992
18849,425534.1061000023,265865.2800999992
18850,425534.1061000023,264865.2800999992
18851,425534.1061000023,256865.2800999992
18852,425534.1061000023,254865.2800999992
18853,424534.1061000023,372865.2800999992
18854,424534.1061000023,368865.2800999992
18855,424534.1061000023,363865.2800999992
18856,424534.1061000023,362865.2800999992
18857,424534.1061000023,348865.2800999992
18858,424534.1061000023,345865.2800999992
18859,424534.1061000023,334865.2800999992
18860,424534.1061000023,324865.2800999992
18861,424534.1061000023,320865.2800999992
18862,424534.1061000023,311865.2800999992
18863,424534.1061000023,307865.2800999992
18864,424534.1061000023,306865.2800999992
18865,424534.1061000023,304865.2800999992
18866,424534.1061000023,301865.2800999992
18867,424534.1061000023,300865.2800999992
18868,424534.1061000023,298865.2800999992
18869,424534.1061000023,294865.2800999992
18870,424534.1061000023,293865.2800999992
18871,424534.1061000023,291865.2800999992
18872,424534.1061000023,290865.2800999992
18873,424534.1061000023,287865.2800999992
18874,424534.1061000023,286865.2800999992
18875,424534.1061000023,281865.2800999992
18876,424534.1061000023,280865.2800999992
18877,424534.1061000023,277865.2800999992
18878,424534.1061000023,276865.2800999992
